Plant Species,Gene ID,Developmental Stage,Stress Treatment,Soil Moisture (%),Temperature (°C),Promoter Methylation (%),Gene Body Methylation (%),TE Methylation (%),Global DNA Methylation (%),CG Methylation (%),CHG Methylation (%),CHH Methylation (%),Methylation Pattern Type,Histone Modification,siRNA Expression (FPKM),SNP Variants,Gene Expression (FPKM),Drought Resistance (1-10),Root Depth (cm),Leaf Area Index,Photosynthetic Rate (μmol CO₂/m²/s),Water Use Efficiency,Chlorophyll Content,Yield (g/plant)
Rice,OsNAC10,Vegetative,Heat,21.83933831,31.42854908,42.02550148,46.35871653,79.9992897,56.1278359,56.9456084,46.14134632,12.78280474,Dynamic,None,10.85033762,27,60.20817868,3.40365029,62.25441993,4.835567377,12.42965832,1.15045734,29.77688371,37.80339394
Rice,OsHKT1,Seedling,Heat,60.27630567,31.94375408,58.30750423,79.83264874,59.77921323,65.97312207,63.90760567,36.35727455,11.39581372,Dynamic,H3K27me3,9.639397593,49,43.11548517,4.442235351,24.39694805,5.686250346,30.7943144,1.409637947,28.27685123,40.53748356
Wheat,TaDREB3,Seedling,Salt,50.48364149,20.64722404,52.77522067,40.4429417,80.09301423,57.7703922,53.8952134,44.05163758,27.18586082,Dynamic,None,38.76601048,9,43.87021158,2.897026348,31.60407708,1.755125458,39.59350494,2.288393609,34.92981915,44.52047225
Wheat,TaWRKY19,Mature,Drought,22.99418622,21.8344244,61.3601474,49.5939109,52.72692859,54.56032896,51.48366164,40.04404948,6.770239621,Dynamic,H3K9me2,22.20557348,3,35.41912675,4.783473255,82.68309657,3.073790991,28.22606073,2.536342819,42.38366735,56.02425251
Arabidopsis,AtMYB44,Seedling,None,45.55043229,15.74823663,,64.28779764,65.9592804,50.53058079,54.72890719,33.17274694,24.84603874,Dynamic,None,33.89627208,39,80.3772152,3.720193419,67.05040891,2.121680385,21.57682639,3.37020455,34.19770884,52.69694191
Arabidopsis,AtNAC2,Flowering,None,20.00601671,38.03021511,48.72479206,69.29852127,88.22391547,68.74907627,57.27120983,44.93353325,15.97209105,,H3K4me3,39.01567255,43,44.80522354,4.538309393,24.72640704,1.395162127,11.41693559,2.746811216,36.62017074,45.57862149
Maize,ZmDREB2,Mature,Salt,62.13506729,29.34580794,57.70000717,46.29853643,58.14197275,54.04683879,55.83165552,27.53290513,24.19391581,Dynamic,H3K27me3,23.54633268,,46.2788757,3.408432375,34.68183106,5.506684397,28.56013033,1.767211677,37.53555832,41.88735413
Wheat,TaNAC69,Seedling,Salt,32.04835808,16.94102694,31.86731391,46.96424817,61.32369847,46.71842018,54.01531156,34.78183868,22.57989395,Dynamic,H3K27me3,47.42416939,12,62.96607006,2.912195138,54.03941049,2.726692125,26.69232999,2.762082336,39.02547649,52.25656076
Rice,OsNAC10,Mature,None,17.52446613,37.71587627,38.52848392,72.20826896,73.90049955,61.54575081,52.32949328,43.99892558,14.25907363,Dynamic,H3K9me2,8.794672286,22,69.70403101,5.218390254,30.42887687,5.276532793,22.37997936,1.038229159,49.22283576,46.8401642
Rice,OsNAC10,Flowering,Heat,44.70970142,17.69591675,34.94212458,76.31058607,70.60353302,60.61874789,57.26209757,53.32199226,15.73664341,Dynamic,None,10.00298044,35,58.88072225,3.382604483,17.75098784,4.616249296,33.2258273,2.290288309,42.65798649,53.51969384
Arabidopsis,AtWRKY53,Vegetative,Heat,16.37734156,,68.41967466,41.14949207,63.02555172,57.53157282,48.99817719,46.13825364,17.33985693,Dynamic,None,13.71401741,39,41.40643856,5.757316189,66.76833945,2.569067941,16.82719319,2.196772863,43.80354181,44.62295702
Maize,ZmGLK1,Seedling,Drought,55.58150777,20.15788487,40.80502988,77.12850738,84.03344679,67.32232802,79.01674686,56.00310154,17.56084023,Dynamic,H3K27me3,45.93816127,40,60.72897396,1.202928173,48.60865369,5.746078487,10.20359741,0.958276849,37.94297168,33.25437733
Arabidopsis,AtMYB44,Mature,Heat,77.43339311,37.15442909,47.3172566,,62.83759617,56.2734436,61.73531382,31.7654394,13.24934094,Dynamic,H3K27me3,10.04051636,25,43.29893809,4.776346088,59.71217195,3.819179345,37.78589702,2.612643309,32.0166347,49.91666925
Wheat,,Vegetative,None,69.54423528,25.4192222,30.9374751,55.44531453,71.56850919,52.65043294,52.9134247,40.8953701,21.07121849,Dynamic,None,28.46086412,19,68.7935473,5.118511004,49.76070262,3.523065321,15.86177346,2.381479088,39.18516772,45.44405517
Wheat,TaDREB3,Vegetative,None,26.45781115,22.32736817,31.94326084,53.8622857,75.57550349,53.79368334,47.34168614,33.51664517,12.3691472,Dynamic,None,29.79350589,38,65.33556475,5.316085192,47.36327748,1.210376635,17.89306308,3.170342383,40.51282843,48.46532938
Arabidopsis,AtWRKY53,Vegetative,,59.93791927,32.79826156,56.53868805,60.05662669,58.10173006,58.23234827,56.58521422,49.4135837,25.73234609,Dynamic,H3K27me3,31.23262873,24,38.44853675,4.066739089,26.83847061,3.641266097,26.20984165,2.709175033,27.81280462,58.54301
Rice,OsDREB2A,Flowering,Heat,58.18585277,20.023468,39.75108573,75.25450989,55.09559235,56.70039599,60.92051266,40.45021761,15.22791413,Dynamic,None,26.02132535,0,59.31719496,4.556875549,75.74414844,5.459935456,21.01178586,0.686990808,44.9611098,52.01736713
Wheat,TaNAC69,Mature,None,31.34532359,37.42216602,48.73366383,56.40257131,53.15853383,52.76492299,56.21228967,34.33150905,26.08631638,Dynamic,H3K4me3,37.50635567,1,56.43440036,5.175703598,36.51099984,2.013918899,19.01127963,3.029524027,31.30154415,44.54931213
Maize,ZmNAC111,Flowering,Heat,59.44052487,16.83434892,74.74982945,59.49219971,79.35077003,71.19759973,82.07754344,60.69345743,18.76040003,High,H3K4me3,14.18423763,18,24.09895719,1.005034446,72.6108766,5.717721444,10.31138155,0.397312143,41.81283111,36.06838833
Rice,OsNAC10,Mature,Drought,78.39558422,23.28783816,78.18450591,51.99453799,88.45164929,72.87689773,64.48160181,60.53118945,17.59919938,High,H3K9me2,32.92514397,9,23.00257611,4.568329307,55.67414786,3.574902341,23.47590122,2.335734363,38.5188049,31.82101501
Arabidopsis,AtWRKY53,Seedling,None,79.27060677,32.09433596,24.9900883,78.728179,93.13130754,65.61652494,54.58085488,33.32861891,7.728487494,Dynamic,H3K4me3,12.503062,18,74.26877042,5.683300759,64.99864353,2.890718164,21.41965262,0.876456055,48.55716633,38.44943185
Rice,OsHKT1,Mature,Heat,12.14303353,19.04854387,52.62850226,60.93171022,88.59655049,67.38558766,73.21310756,60.38801596,8.860385136,Dynamic,H3K27me3,40.7099776,29,38.82929091,2.96050933,24.26288864,3.84066188,20.0287473,2.961869485,42.07597335,31.73319485
Rice,OsDREB2A,Flowering,Heat,16.63343634,33.49076922,32.98168912,51.10767079,54.29441906,46.12792632,46.69562474,34.96921301,21.05011286,Dynamic,None,37.46388388,28,69.00234229,4.541325332,53.78961141,3.831758557,26.11099916,2.152081419,39.63781954,57.95163313
Rice,OsNAC10,Mature,Heat,72.20732935,28.6106357,52.47381602,44.10407649,87.04850892,61.20880047,58.25535585,36.6352797,30.48927919,Dynamic,H3K27me3,31.13684579,14,44.77691548,4.391621972,43.69239592,2.494757031,23.91823674,2.754454584,28.36826555,39.63261693
Rice,OsHKT1,Flowering,None,65.74804659,21.70747635,47.67282629,61.59684451,87.84397675,65.70454918,66.37784955,53.14166055,7.921885863,Dynamic,H3K9me2,0.825492582,34,56.12566844,3.476248934,47.98284224,2.446438666,39.66250156,0.763165505,33.84635626,43.19845711
Wheat,TaDREB3,Seedling,Salt,20.46293214,22.99931206,54.95423458,60.13650084,66.52382037,60.53818526,60.41546882,40.61728317,25.97488298,Dynamic,None,42.42138647,42,49.13036497,3.015182144,60.05913397,3.306653257,22.3979665,1.819644606,28.05941673,38.6597183
Arabidopsis,AtMYB44,Mature,Drought,31.9295423,33.26054483,55.83458583,58.43066889,52.54353488,55.60292986,65.95445885,46.42642182,23.20617343,Dynamic,H3K4me3,11.70641119,32,40.43547633,2.311591323,57.81192544,3.538669589,37.908109,1.197126432,37.93346641,48.66146948
Maize,ZmDREB2,Seedling,Salt,58.92335544,36.59462841,73.87671773,66.80355482,65.62185621,68.76737625,73.19710593,58.15703021,24.09212307,Dynamic,H3K27me3,48.53396543,31,29.96254955,2.520961665,77.65376886,4.281398685,9.221087154,2.352884523,35.47114064,46.10356136
Arabidopsis,AtNAC2,Seedling,Drought,11.653356,37.71435157,44.3233261,45.4414416,55.96332076,48.57602949,57.797946,26.67907637,11.59116112,Dynamic,H3K9me2,18.03984988,12,59.79833035,4.339058856,57.43355645,2.600706737,35.386891,2.156010832,44.19955674,50.92713774
Arabidopsis,AtNAC2,Mature,Salt,36.15516157,29.98005449,73.81741065,40.30632922,84.1825606,66.10210016,64.39097524,36.33130503,22.01088194,Dynamic,H3K27me3,48.79911275,31,32.27365137,3.67697309,54.43727415,2.34083675,19.87788482,0.89714693,37.51255585,44.38627448
Maize,ZmDREB2,Flowering,Salt,21.47099695,29.93928887,72.39261345,49.91692658,50.40850553,57.57268185,61.98214185,29.50885026,,Dynamic,H3K9me2,34.67465041,16,28.03406457,2.284967403,35.95550773,5.197066032,17.62986234,0.917147399,33.99114069,62.29481254
Wheat,TaNAC69,Seedling,Salt,58.64065448,22.47468349,62.81017969,68.25936144,62.50016421,64.52323511,56.40325972,53.58935796,25.53014793,Dynamic,None,24.65573023,25,36.04101143,5.564749788,49.36962268,2.939710165,34.0654379,0.926987502,34.29751735,38.52209867
Arabidopsis,AtMYB44,Vegetative,Salt,72.03754051,,65.63409208,59.16432984,68.79725207,64.53189133,54.55121243,33.9214662,31.69318582,Dynamic,H3K27me3,47.75195202,6,31.50224835,,69.47387863,1.273398198,27.43828454,2.430926511,35.13698827,56.00519749
Maize,ZmGLK1,Seedling,Drought,54.13315043,29.3580743,67.73862692,70.15132529,77.91061743,71.93352321,63.51831655,61.49296339,14.33730084,High,H3K9me2,47.73941514,26,30.86513857,3.076993889,40.28002292,4.054772769,18.33406171,0.631349657,30.5498433,33.75306097
Rice,OsNAC10,Flowering,Heat,73.39058427,22.47857148,71.47308674,76.19743086,63.47740507,70.38264089,57.90353993,61.00184793,16.34236145,High,H3K27me3,45.11335944,22,28.10936764,4.192865636,23.91849502,5.606807499,12.95985371,1.308919235,41.22810308,46.63458641
Arabidopsis,AtMYB44,Mature,Drought,50.27838391,22.53816503,30.89119186,,76.29843547,60.52913316,52.56757528,51.21361781,12.19264891,Dynamic,H3K4me3,20.49978091,18,70.7879307,4.511305054,71.69682603,1.929332622,9.100706597,0.610105276,28.97150882,42.50304939
Wheat,TaDREB3,Flowering,Heat,24.55945754,20.87815107,38.04208675,70.4808585,50.02758022,52.85017515,51.5602961,28.26155012,16.96225528,Dynamic,None,29.16127859,0,61.40623271,4.676943997,47.59125218,2.711756494,15.92492901,2.761362476,33.67887778,54.71351373
Arabidopsis,AtWRKY53,Vegetative,Drought,19.97653572,19.22229726,41.11859939,50.44920924,75.40220333,55.65667065,51.81614534,49.04382748,8.199372361,Dynamic,H3K27me3,40.92289569,29,61.63508892,4.439309654,57.16485797,1.756793679,32.36631114,1.914076158,27.76672694,48.58119511
Rice,OsHKT1,Vegetative,Drought,56.43637148,22.53649452,36.3517772,72.27781146,78.93893124,62.52283997,57.54095777,44.34807482,21.55545112,Dynamic,H3K9me2,42.97309964,29,74.8185912,3.610403198,71.53233016,5.3003554,17.28519906,0.86096987,39.35666698,
Arabidopsis,AtMYB44,Seedling,Salt,24.49176269,35.37930759,53.9925734,78.51331438,94.99874663,75.83487814,84.95651345,45.74916811,14.59411781,High,None,29.64616012,27,52.25387338,1,31.24567713,2.477269257,38.46222387,3.199155142,29.991457,26.66062526
Arabidopsis,AtWRKY53,Seedling,Salt,50.10899124,22.89126529,66.42362675,69.43149735,50.00419706,61.95310705,70.52293614,36.5172109,30.13167705,Dynamic,H3K4me3,27.75393254,31,35.29826757,1.544308983,25.66458049,3.622006984,13.78644711,1.676047815,43.63540427,59.6955201
Rice,OsHKT1,Mature,Salt,16.83883697,26.95144872,33.73045389,65.17774668,78.82129626,59.24316561,53.47766749,52.4784118,25.46156532,Dynamic,H3K9me2,1.849740257,26,67.76270202,4.183083074,71.87255239,2.605512224,29.17894351,3.067599376,32.82072523,46.94971758
Wheat,TaWRKY19,Vegetative,Heat,32.88621597,22.4832147,35.51706338,66.04471512,94.6357861,65.3991882,75.88729303,39.31408368,26.68238831,Dynamic,None,47.93782596,40,60.74925073,2.655650842,37.85375249,1.250689199,23.61021929,0.522592073,44.97252632,34.32246477
Maize,,Mature,Drought,18.28179889,20.92982726,63.65222881,73.19740814,94.07482213,76.97481969,65.64911987,43.28901736,9.004190396,High,None,14.35842546,15,40.11989343,2.872007368,48.37649649,3.303304969,27.78708523,1.932326236,33.02573712,34.06218196
Wheat,TaNAC69,Flowering,Heat,61.02663854,25.45998899,67.37796606,72.36967267,64.66282101,68.13681992,73.72764265,45.90776011,29.12228957,Dynamic,H3K27me3,16.42804541,10,25.69011313,2.961965432,57.27312018,2.059909942,21.4198806,1.445565632,29.63243405,46.88627444
Arabidopsis,AtMYB44,Vegetative,Salt,10.97436526,29.47515615,37.24082399,48.44021114,55.43368404,47.03823973,47.42268759,25.30957011,9.52726147,Dynamic,H3K27me3,20.27981463,39,56.5148871,5.07623694,75.16556548,3.384709638,39.77134667,2.016071959,37.35714768,42.35248171
Wheat,TaWRKY19,Seedling,None,14.98186353,25.71038916,49.51542886,58.12970394,78.32306345,61.98939875,66.97276869,47.45738244,19.06095803,Dynamic,H3K4me3,44.2143323,7,47.08991842,3.70864174,81.62430935,3.825089942,33.73557625,1.900422091,36.67922201,37.2625461
Wheat,TaNAC69,Flowering,Heat,61.82789295,32.61909209,64.0506377,69.66827982,74.38898363,69.36930038,59.79497663,62.38680895,31.69176964,Dynamic,H3K4me3,,18,41.49709877,1.501556168,69.67824661,1.694689596,21.84948907,2.366739578,44.78435497,50.9341026
Maize,ZmDREB2,Seedling,Drought,63.9102074,31.23267207,55.71698578,67.00143555,89.56850243,70.76230792,78.02282077,59.66161021,15.28519168,High,H3K27me3,37.20470837,11,38.01186918,1.656246166,19.78938378,2.172736946,31.37134601,1.20651431,32.53651656,41.02697028
Rice,OsDREB2A,Seedling,None,75.87369856,36.35399863,19.63214605,76.27166591,63.37689149,53.09356781,56.50404926,45.12350808,18.54974848,Dynamic,H3K4me3,42.1146628,45,79.94573523,4.790703589,83.12004617,2.211765445,47.82566787,3.495827817,48.19158882,56.23369887
Maize,ZmGLK1,Seedling,None,78.9063348,18.76309308,25.87285588,41.21090016,63.92836017,43.6707054,44.86423842,38.09575769,21.66703753,Dynamic,H3K27me3,31.50831538,15,72.97809535,3.805348168,27.41869206,3.993435587,47.60324063,0.870997896,35.32946486,38.92076661
Maize,ZmNAC111,Flowering,Drought,17.62748992,36.45878415,55.9000833,70.27737722,73.32762162,66.50169405,59.75238184,50.29785464,10.76771851,Dynamic,H3K9me2,19.89897966,42,45.49052015,2.501647738,58.34842569,3.52534051,18.45535791,3.226714763,27.72148792,50.52495937
Maize,ZmNAC111,Mature,None,69.53253273,33.11030613,36.80445073,59.848098,71.11303088,55.92185987,55.04310993,31.214407,18.10756507,Dynamic,H3K27me3,13.71525551,19,59.9701195,5.475547593,51.92791974,5.759696781,27.39720528,2.442851205,41.85605117,36.79643521
Maize,ZmDREB2,Seedling,Drought,69.4343107,33.00021709,54.44673498,50.20377733,84.17062517,62.94037916,73.67161808,36.83322149,26.41214264,Dynamic,H3K4me3,14.0148799,17,40.07981334,3.12031632,50.63801801,4.457772574,35.94313896,3.348804982,33.20114322,45.77472782
Wheat,TaNAC69,Mature,Heat,39.74923969,24.79101031,72.5055552,40.05089447,88.34846343,66.96830437,58.43407705,40.83759278,16.3833689,Dynamic,H3K4me3,19.84135648,45,34.98618916,3.430306116,52.69864061,2.741204828,38.52770575,3.40287668,42.2519927,45.49116591
Arabidopsis,AtMYB44,Flowering,None,15.09211483,26.90551896,32.84344733,64.45260576,53.32162464,50.20589258,49.86670523,38.27522635,24.32102104,Dynamic,H3K27me3,8.344169444,5,64.59665274,4.035931233,42.21070265,2.293908482,18.68122848,1.712418442,35.49668865,54.55152988
Wheat,TaDREB3,Seedling,Heat,53.12241301,19.18705033,71.89197096,50.97868273,52.02020676,58.29695348,57.17935794,52.46252705,24.79106168,Dynamic,None,27.03386363,12,29.2355018,2.97165415,25.25369849,3.515651618,33.20663697,1.80589398,34.58537436,55.47225629
Arabidopsis,AtWRKY53,Mature,Drought,18.57944534,29.86983679,71.30244239,69.8473245,81.33433036,74.16136575,86.883069,48.78384305,11.48663345,High,None,5.642907199,28,35.04638197,1.675161866,32.34371369,3.569225035,10.03248759,3.185733549,30.69023002,27.63392753
Wheat,TaDREB3,Vegetative,Salt,40.89409726,31.72694618,62.28746802,50.63896264,92.4475372,68.45798929,81.77525829,48.63225477,22.2181992,Dynamic,H3K9me2,10.59172881,33,41.81094057,1.073841447,85.08925231,1.734257347,11.45466164,3.278073946,30.83468966,48.08192786
Wheat,TaWRKY19,Vegetative,Heat,74.31027205,38.7746205,34.22121921,57.33555423,79.16451517,56.9070962,63.79185565,33.95013042,26.50971231,Dynamic,H3K27me3,17.92747047,11,68.06450005,3.272474249,42.90791883,1.310515694,19.10688202,1.694220652,35.62237902,54.2633149
Wheat,TaDREB3,Flowering,Heat,41.69794628,26.36226483,79.79642853,54.94836418,54.23363051,62.99280774,63.96444711,53.7921803,21.02749777,Dynamic,None,8.949954006,16,31.61655174,3.03653585,55.9084318,2.493302307,38.25934161,0.767262862,27.17084535,54.05139785
Rice,OsDREB2A,Mature,Drought,69.0599329,33.44096054,74.22731434,63.57013993,69.59557614,69.13101014,62.78666178,50.68986617,24.0029719,Dynamic,None,,34,28.94087648,3.565966848,59.86138547,3.266147141,31.57181305,1.075301772,37.73896857,50.37629007
Wheat,TaDREB3,Mature,None,68.683428,17.82476777,47.80325989,77.7127783,64.23596374,63.25066731,66.26499331,34.42744664,8.455131634,Dynamic,H3K9me2,38.56622403,30,54.34244771,2.726551622,78.51586108,3.784286143,12.69225646,0.498946876,34.42835642,47.89490879
Rice,OsDREB2A,Seedling,None,23.96337473,21.41470907,22.70514544,64.20263654,77.36990295,54.75922831,48.37666191,36.94555135,20.58990548,Dynamic,None,3.589934971,16,74.84621054,4.942710998,59.29328424,2.274195949,45.38998301,0.615819487,41.95819477,38.94734678
Maize,ZmNAC111,Vegetative,Heat,51.07976647,39.49846366,78.73417915,49.95923935,54.60579636,61.09973829,63.30771757,40.81420012,24.72551736,Dynamic,None,15.38697893,38,19.12873049,4.856818193,60.39537258,2.505673779,29.66917535,1.888837057,41.76264718,68.3926718
Maize,ZmDREB2,Flowering,Salt,58.23245722,38.16078412,45.89131422,43.62135033,86.10087942,58.53784799,65.66702621,43.75883953,19.42450178,Dynamic,H3K9me2,2.32958356,49,51.5033414,3.568171537,73.91634432,4.932530763,39.17006051,0.491273243,33.86433994,35.98253124
Wheat,TaDREB3,Mature,Salt,19.80568455,27.21418948,76.00491637,69.92755726,87.89797983,77.94348449,87.44412784,51.11927597,29.89790586,High,H3K27me3,11.01455739,40,18.45854545,1,79.21836566,2.373242196,8.523511664,2.376659942,39.18173565,39.32682957
Wheat,TaDREB3,Seedling,Salt,78.22802517,35.61696087,68.09498025,47.24294812,64.89680078,60.07824305,57.18756242,,6.734158538,Dynamic,H3K27me3,0.868457633,44,23.21060707,5.419052889,37.08126684,3.305998168,24.03460968,2.834995084,39.58128707,46.54498413
Rice,OsHKT1,Vegetative,Salt,75.87126537,31.9947545,52.82943931,45.20565322,72.19469096,56.74326117,55.40609424,46.0401946,15.05622606,Dynamic,H3K4me3,25.06274693,48,47.29700149,3.856167473,19.398907,3.75653771,19.09958334,2.099271134,39.81471187,42.57086922
Wheat,TaNAC69,Seedling,Heat,46.48695477,27.16979602,49.48964592,44.40478096,55.68602971,49.8601522,43.4598885,40.73703355,10.47725938,Dynamic,H3K4me3,24.22288273,38,56.21479658,6.609303401,79.26468029,1.11733055,17.31252859,0.5122612,37.2553484,52.60246583
Rice,OsNAC10,Seedling,Drought,62.8755106,16.50511155,37.48122401,51.20441453,85.82445803,58.17003219,66.31702184,34.21281645,8.045702505,Dynamic,H3K9me2,32.78698512,1,59.57210279,3.784245706,27.26563484,4.230867141,35.91588585,0.568972067,28.50698221,41.93255657
Arabidopsis,AtWRKY53,Flowering,Salt,34.64405201,36.27300242,,44.82453093,68.15821991,57.24030264,64.03024623,50.14246204,19.79205108,Dynamic,None,28.64301018,15,34.03354519,2.980362056,17.32880948,1.806033464,29.48851008,2.470673308,38.754121,54.04311311
Maize,ZmNAC111,,Heat,32.82081982,15.90455144,36.18523221,66.19596553,60.79614364,54.39244713,57.24338096,36.22150066,20.5105969,Dynamic,,9.374335728,22,54.16819168,2.318123719,27.88921887,3.36439301,28.31661049,2.682491541,29.88611415,49.24143896
Wheat,TaWRKY19,Vegetative,Salt,30.24416114,31.53988603,77.78883121,45.95568805,75.67298745,66.47250224,77.72760459,37.92998024,16.40144922,Dynamic,None,47.08623413,30,23.85751541,1.354714748,56.59417864,3.238782603,9.148073484,3.366167485,30.99773174,48.20327365
Rice,OsNAC10,Flowering,Drought,17.33219963,35.18823034,60.45117615,69.27634444,94.01316259,74.58022773,65.46476909,52.33688246,29.93208666,High,None,1.685003595,28,45.7710769,2.813195334,24.98752759,4.40836789,17.12013268,0.784198039,33.11805596,32.51646828
Rice,OsHKT1,Seedling,Drought,10.84260978,34.34625759,67.67305529,62.56950753,59.38014946,63.20757076,72.76605283,43.61513443,10.69993507,Dynamic,H3K9me2,26.76425111,34,25.6661956,2.413470496,42.77959178,4.628177096,37.94936973,1.446670445,33.40331125,49.99463703
